unigram,gatsby,alice,austen
avoided,4.00600901352028e-05,0.0,8.079828707631399e-06
impossible,4.00600901352028e-05,0.00010968119333100001,0.000355512463135
endure,4.00600901352028e-05,0.0,8.079828707631399e-06
workmen,4.00600901352028e-05,0.0,0.0
fender,4.00600901352028e-05,3.6560397777127814e-05,8.079828707631399e-06
rotten,4.00600901352028e-05,0.0,0.0
shifted,4.00600901352028e-05,0.0,0.0
letters,4.00600901352028e-05,3.6560397777127814e-05,0.000129277259322
tennis,4.00600901352028e-05,0.0,0.0
perspiration,4.00600901352028e-05,0.0,0.0
understanding,4.00600901352028e-05,0.0,0.00016967640286
honest,4.00600901352028e-05,3.6560397777127814e-05,8.079828707631399e-06
hilariously,4.00600901352028e-05,0.0,0.0
schedule,4.00600901352028e-05,0.0,0.0
paid,4.00600901352028e-05,0.0,0.000153516745444
drowned,4.00600901352028e-05,3.6560397777127814e-05,0.0
edgar,4.00600901352028e-05,3.6560397777127814e-05,0.0
farther,4.00600901352028e-05,3.6560397777127814e-05,0.00011311760190600001
automobile,4.00600901352028e-05,0.0,0.0
beluga,4.00600901352028e-05,0.0,0.0
cecil,4.00600901352028e-05,0.0,0.0
state,4.00600901352028e-05,3.6560397777127814e-05,0.000153516745444
orchid,4.00600901352028e-05,0.0,0.0
connected,4.00600901352028e-05,0.0,0.00011311760190600001
earl,4.00600901352028e-05,0.0,1.6159657415262794e-05
muldoon,4.00600901352028e-05,0.0,0.0
ferret,4.00600901352028e-05,0.0,0.0
henry,4.00600901352028e-05,0.0,0.0
brewer,4.00600901352028e-05,0.0,0.0
legion,4.00600901352028e-05,0.0,0.0
melody,4.00600901352028e-05,0.0,0.0
peculiarly,4.00600901352028e-05,0.0,2.423948612289419e-05
closing,4.00600901352028e-05,0.0,0.0
admiration,4.00600901352028e-05,0.0,0.00020199571769000002
mirrored,4.00600901352028e-05,0.0,0.0
accusations,4.00600901352028e-05,0.0,2.423948612289419e-05
swallowed,4.00600901352028e-05,3.6560397777127814e-05,8.079828707631399e-06
choked,4.00600901352028e-05,0.00010968119333100001,0.0
leg,4.00600901352028e-05,0.0,0.0
jewels,4.00600901352028e-05,0.0,8.079828707631399e-06
phrases,4.00600901352028e-05,0.0,0.0
leaking,4.00600901352028e-05,0.0,0.0
relief,4.00600901352028e-05,7.312079555425564e-05,0.000105037773199
bear,4.00600901352028e-05,3.6560397777127814e-05,0.00020199571769000002
lieutenant,4.00600901352028e-05,0.0,8.079828707631399e-06
argonne,4.00600901352028e-05,0.0,0.0
guns,4.00600901352028e-05,0.0,0.0
government,4.00600901352028e-05,0.0,0.0
brave,4.00600901352028e-05,3.6560397777127814e-05,0.0
struggles,4.00600901352028e-05,0.0,2.423948612289419e-05
elicited,4.00600901352028e-05,0.0,0.0
circular,4.00600901352028e-05,0.0,0.0
loafing,4.00600901352028e-05,0.0,0.0
discuss,4.00600901352028e-05,0.0,1.6159657415262794e-05
port,4.00600901352028e-05,0.0,8.079828707631399e-06
sped,4.00600901352028e-05,0.0,0.0
jug,4.00600901352028e-05,3.6560397777127814e-05,0.0
spat,4.00600901352028e-05,0.0,0.0
motorcycle,4.00600901352028e-05,0.0,0.0
alongside,4.00600901352028e-05,0.0,0.0
sends,4.00600901352028e-05,3.6560397777127814e-05,8.079828707631399e-06
girders,4.00600901352028e-05,0.0,0.0
wish,4.00600901352028e-05,0.0007677683533190001,0.00078374338464
hearse,4.00600901352028e-05,0.0,0.0
carriages,4.00600901352028e-05,0.0,4.847897224578838e-05
blinds,4.00600901352028e-05,0.0,8.079828707631399e-06
splendid,4.00600901352028e-05,0.0,3.2319314830525595e-05
holiday,4.00600901352028e-05,3.6560397777127814e-05,0.0
driven,4.00600901352028e-05,0.0,4.039914353815699e-05
rolled,4.00600901352028e-05,0.0,0.0
cellar,4.00600901352028e-05,0.0,0.0
obscurely,4.00600901352028e-05,0.0,0.0
tiny,4.00600901352028e-05,0.000146241591108,0.0
katspaugh,4.00600901352028e-05,0.0,0.0
sentence,4.00600901352028e-05,0.00021936238666200002,9.695794449157679e-05
lapsed,4.00600901352028e-05,0.0,0.0
memories,4.00600901352028e-05,0.0,1.6159657415262794e-05
gloomily,4.00600901352028e-05,3.6560397777127814e-05,0.0
remembering,4.00600901352028e-05,3.6560397777127814e-05,1.6159657415262794e-05
nostrils,4.00600901352028e-05,0.0,0.0
ferocious,4.00600901352028e-05,0.0,0.0
directly,4.00600901352028e-05,7.312079555425564e-05,0.000185836060275
paused,4.00600901352028e-05,3.6560397777127814e-05,2.423948612289419e-05
cuff,4.00600901352028e-05,0.0,0.0
buttons,4.00600901352028e-05,3.6560397777127814e-05,0.0
oddly,4.00600901352028e-05,0.0,8.079828707631399e-06
hurry,4.00600901352028e-05,0.000402164375548,8.887811578394539e-05
benediction,4.00600901352028e-05,0.0,0.0
solemnly,4.00600901352028e-05,0.000146241591108,0.0
inevitable,4.00600901352028e-05,0.0,2.423948612289419e-05
faith,4.00600901352028e-05,0.0,0.0
mindedness,4.00600901352028e-05,0.0,0.0
jail,4.00600901352028e-05,0.0,0.0
sidewalks,4.00600901352028e-05,0.0,0.0
banners,4.00600901352028e-05,0.0,0.0
largest,4.00600901352028e-05,3.6560397777127814e-05,8.079828707631399e-06
roadster,4.00600901352028e-05,0.0,0.0
taylor,4.00600901352028e-05,0.0,0.0
privilege,4.00600901352028e-05,0.0,2.423948612289419e-05
opposite,4.00600901352028e-05,3.6560397777127814e-05,8.887811578394539e-05
engrossed,4.00600901352028e-05,0.0,4.039914353815699e-05
unexpectedly,4.00600901352028e-05,0.0,2.423948612289419e-05
bag,4.00600901352028e-05,3.6560397777127814e-05,0.0
flowered,4.00600901352028e-05,0.0,0.0
groped,4.00600901352028e-05,0.0,0.0
maid,4.00600901352028e-05,0.0,2.423948612289419e-05
forehead,4.00600901352028e-05,7.312079555425564e-05,0.0
trip,4.00600901352028e-05,0.0,0.0
delight,4.00600901352028e-05,0.00010968119333100001,0.00020199571769000002
hushed,4.00600901352028e-05,0.0,8.079828707631399e-06
fascinated,4.00600901352028e-05,0.0,0.0
august,4.00600901352028e-05,0.0,8.079828707631399e-06
advantage,4.00600901352028e-05,0.00010968119333100001,0.000274714176059
moreover,4.00600901352028e-05,0.0,8.887811578394539e-05
tent,4.00600901352028e-05,0.0,8.079828707631399e-06
coincidence,4.00600901352028e-05,0.0,8.079828707631399e-06
splendour,4.00600901352028e-05,0.0,8.079828707631399e-06
offended,4.00600901352028e-05,0.000365603977771,7.27184583686826e-05
tough,4.00600901352028e-05,0.0,0.0
underneath,4.00600901352028e-05,7.312079555425564e-05,0.0
jauntily,4.00600901352028e-05,0.0,0.0
busy,4.00600901352028e-05,7.312079555425564e-05,8.079828707631399e-06
barrier,4.00600901352028e-05,0.0,0.0
unlike,4.00600901352028e-05,0.0,3.2319314830525595e-05
signs,4.00600901352028e-05,0.0,8.079828707631399e-06
scornful,4.00600901352028e-05,0.0,0.0
closer,4.00600901352028e-05,3.6560397777127814e-05,8.079828707631399e-06
blazing,4.00600901352028e-05,0.0,0.0
unreal,4.00600901352028e-05,0.0,0.0
coney,4.00600901352028e-05,0.0,0.0
fumbled,4.00600901352028e-05,3.6560397777127814e-05,0.0
reassure,4.00600901352028e-05,0.0,0.0
obliged,4.00600901352028e-05,0.00010968119333100001,0.00023431503252100002
unwillingly,4.00600901352028e-05,3.6560397777127814e-05,3.2319314830525595e-05
pouring,4.00600901352028e-05,0.0,8.079828707631399e-06
soggy,4.00600901352028e-05,0.0,0.0
cups,4.00600901352028e-05,0.0,0.0
nervously,4.00600901352028e-05,0.0,0.0
flannel,4.00600901352028e-05,0.0,0.0
shirt,4.00600901352028e-05,0.0,0.0
scrutinized,4.00600901352028e-05,0.0,0.0
cakes,4.00600901352028e-05,0.00010968119333100001,0.0
hollowly,4.00600901352028e-05,0.0,0.0
mist,4.00600901352028e-05,0.0,0.0
drops,4.00600901352028e-05,0.0,0.0
dew,4.00600901352028e-05,0.0,0.0
peering,4.00600901352028e-05,3.6560397777127814e-05,0.0
pressing,4.00600901352028e-05,3.6560397777127814e-05,4.039914353815699e-05
silly,4.00600901352028e-05,0.0,9.695794449157679e-05
ferdie,4.00600901352028e-05,0.0,0.0
overwhelming,4.00600901352028e-05,0.0,0.0
tragically,4.00600901352028e-05,0.0,0.0
increasing,4.00600901352028e-05,0.0,8.079828707631398e-05
horribly,4.00600901352028e-05,0.0,0.0
mantelpiece,4.00600901352028e-05,0.0,0.0
graceful,4.00600901352028e-05,3.6560397777127814e-05,8.079828707631399e-06
luckily,4.00600901352028e-05,7.312079555425564e-05,3.2319314830525595e-05
rigidly,4.00600901352028e-05,0.0,0.0
smashed,4.00600901352028e-05,0.0,0.0
november,4.00600901352028e-05,0.0,4.039914353815699e-05
unhappy,4.00600901352028e-05,7.312079555425564e-05,0.000105037773199
possible,4.00600901352028e-05,3.6560397777127814e-05,0.00046055023633400006
wildly,4.00600901352028e-05,7.312079555425564e-05,0.0
miserable,4.00600901352028e-05,7.312079555425564e-05,4.847897224578838e-05
acting,4.00600901352028e-05,0.0,2.423948612289419e-05
beforeand,4.00600901352028e-05,0.0,0.0
massed,4.00600901352028e-05,0.0,0.0
period,4.00600901352028e-05,0.0,0.00012119743061400001
willing,4.00600901352028e-05,0.0,4.847897224578838e-05
eager,4.00600901352028e-05,0.00010968119333100001,0.000105037773199
grocer,4.00600901352028e-05,0.0,0.0
glowed,4.00600901352028e-05,0.0,0.0
raining,4.00600901352028e-05,0.0,0.0
twinkle,4.00600901352028e-05,0.000292483182217,0.0
joy,4.00600901352028e-05,0.0,9.695794449157679e-05
inherited,4.00600901352028e-05,0.0,8.079828707631399e-06
appropriate,4.00600901352028e-05,0.0,0.0
shortcut,4.00600901352028e-05,0.0,0.0
sparkling,4.00600901352028e-05,0.0,0.0
break,4.00600901352028e-05,7.312079555425564e-05,1.6159657415262794e-05
bathrooms,4.00600901352028e-05,0.0,0.0
possessions,4.00600901352028e-05,0.0,0.0
none,4.00600901352028e-05,0.000146241591108,0.000153516745444
simplest,4.00600901352028e-05,0.0,0.0
visibly,4.00600901352028e-05,0.0,0.0
reaction,4.00600901352028e-05,0.0,0.0
corrugated,4.00600901352028e-05,0.0,0.0
surface,4.00600901352028e-05,0.0,0.0
possibly,4.00600901352028e-05,0.00010968119333100001,6.463862966105119e-05
count,4.00600901352028e-05,0.0,0.0
examining,4.00600901352028e-05,3.6560397777127814e-05,3.2319314830525595e-05
indefinite,4.00600901352028e-05,0.0,8.079828707631399e-06
detroit,4.00600901352028e-05,0.0,0.0
ewing,4.00600901352028e-05,0.0,0.0
duck,4.00600901352028e-05,0.000146241591108,0.0
trousers,4.00600901352028e-05,0.0,0.0
interrupt,4.00600901352028e-05,3.6560397777127814e-05,4.039914353815699e-05
exercise,4.00600901352028e-05,0.0,4.847897224578838e-05
prac,4.00600901352028e-05,0.0,0.0
match,4.00600901352028e-05,0.0,0.00019391588898300002
bench,4.00600901352028e-05,0.0,0.0
unhappily,4.00600901352028e-05,0.0,2.423948612289419e-05
commanded,4.00600901352028e-05,0.0,1.6159657415262794e-05
fun,4.00600901352028e-05,0.00010968119333100001,6.463862966105119e-05
surer,4.00600901352028e-05,0.0,0.0
tumbled,4.00600901352028e-05,3.6560397777127814e-05,0.0
fault,4.00600901352028e-05,0.0,5.65588009534198e-05
adding,4.00600901352028e-05,3.6560397777127814e-05,3.2319314830525595e-05
freshness,4.00600901352028e-05,0.0,0.0
ambitious,4.00600901352028e-05,0.0,0.0
reporter,4.00600901352028e-05,0.0,0.0
inventions,4.00600901352028e-05,0.0,0.0
anchor,4.00600901352028e-05,0.0,0.0
torn,4.00600901352028e-05,0.0,0.0
tuolomee,4.00600901352028e-05,0.0,0.0
imagination,4.00600901352028e-05,0.0,3.2319314830525595e-05
means,4.00600901352028e-05,0.000146241591108,0.00046055023633400006
vulgar,4.00600901352028e-05,3.6560397777127814e-05,1.6159657415262794e-05
invent,4.00600901352028e-05,3.6560397777127814e-05,8.079828707631399e-06
capacity,4.00600901352028e-05,0.0,8.079828707631399e-06
food,4.00600901352028e-05,0.0,8.079828707631399e-06
universe,4.00600901352028e-05,0.0,0.0
tangled,4.00600901352028e-05,0.0,0.0
provided,4.00600901352028e-05,0.0,5.65588009534198e-05
reality,4.00600901352028e-05,0.0,0.0
lutheran,4.00600901352028e-05,0.0,0.0
st,4.00600901352028e-05,0.0,5.65588009534198e-05
minnesota,4.00600901352028e-05,0.0,0.0
dismayed,4.00600901352028e-05,0.0,0.0
searching,4.00600901352028e-05,0.0,8.079828707631399e-06
pairs,4.00600901352028e-05,3.6560397777127814e-05,0.0
lasted,4.00600901352028e-05,7.312079555425564e-05,2.423948612289419e-05
continent,4.00600901352028e-05,0.0,0.0
eastern,4.00600901352028e-05,0.0,0.0
savage,4.00600901352028e-05,0.000146241591108,8.079828707631399e-06
millions,4.00600901352028e-05,0.0,0.0
cigar,4.00600901352028e-05,0.0,0.0
profoundly,4.00600901352028e-05,0.0,0.0
realizing,4.00600901352028e-05,0.0,0.0
impulse,4.00600901352028e-05,0.0,2.423948612289419e-05
gratitude,4.00600901352028e-05,0.0,0.00019391588898300002
saidbut,4.00600901352028e-05,0.0,0.0
soul,4.00600901352028e-05,0.0,1.6159657415262794e-05
commotion,4.00600901352028e-05,3.6560397777127814e-05,0.0
unpleasantness,4.00600901352028e-05,0.0,0.0
pervading,4.00600901352028e-05,0.0,0.0
figures,4.00600901352028e-05,3.6560397777127814e-05,8.079828707631399e-06
consciousness,4.00600901352028e-05,0.0,1.6159657415262794e-05
invariably,4.00600901352028e-05,0.0,1.6159657415262794e-05
director,4.00600901352028e-05,0.0,0.0
oblivion,4.00600901352028e-05,0.0,0.0
genially,4.00600901352028e-05,0.0,0.0
amused,4.00600901352028e-05,0.0,4.847897224578838e-05
unsuccessfully,4.00600901352028e-05,0.0,8.079828707631399e-06
starts,4.00600901352028e-05,0.0,0.0
doc,4.00600901352028e-05,0.0,0.0
mumbled,4.00600901352028e-05,0.0,0.0
watching,4.00600901352028e-05,0.00010968119333100001,6.463862966105119e-05
attain,4.00600901352028e-05,0.0,0.0
procession,4.00600901352028e-05,0.00018280198888500002,0.0
imagined,4.00600901352028e-05,0.0,4.039914353815699e-05
pebbles,4.00600901352028e-05,7.312079555425564e-05,0.0
fur,4.00600901352028e-05,0.00010968119333100001,0.0
bringing,4.00600901352028e-05,0.00010968119333100001,9.695794449157679e-05
magic,4.00600901352028e-05,3.6560397777127814e-05,0.0
owned,4.00600901352028e-05,0.0,2.423948612289419e-05
dilatory,4.00600901352028e-05,0.0,1.6159657415262794e-05
sought,4.00600901352028e-05,0.0,4.039914353815699e-05
extinguished,4.00600901352028e-05,0.0,8.079828707631399e-06
dismissed,4.00600901352028e-05,0.0,2.423948612289419e-05
path,4.00600901352028e-05,0.0,3.2319314830525595e-05
mysterious,4.00600901352028e-05,0.0,0.0
blocks,4.00600901352028e-05,0.0,0.0
faster,4.00600901352028e-05,0.00010968119333100001,0.0
fragment,4.00600901352028e-05,0.0,0.0
struggling,4.00600901352028e-05,0.0,8.079828707631399e-06
wisp,4.00600901352028e-05,0.0,0.0
expectantly,4.00600901352028e-05,0.0,0.0
suspiciously,4.00600901352028e-05,0.0,0.0
pigsty,4.00600901352028e-05,0.0,0.0
general,4.00600901352028e-05,0.00010968119333100001,0.00041207126408900004
afternoons,4.00600901352028e-05,0.0,0.0
shirtwaist,4.00600901352028e-05,0.0,0.0
bend,4.00600901352028e-05,7.312079555425564e-05,0.0
hats,4.00600901352028e-05,0.0,0.0
carpet,4.00600901352028e-05,0.0,0.0
gazed,4.00600901352028e-05,0.0,0.0
sweet,4.00600901352028e-05,3.6560397777127814e-05,5.65588009534198e-05
powder,4.00600901352028e-05,0.0,0.0
bothering,4.00600901352028e-05,0.0,0.0
bles,4.00600901352028e-05,0.0,0.0
sed,4.00600901352028e-05,0.0,0.0
pre,4.00600901352028e-05,0.0,8.079828707631399e-06
cious,4.00600901352028e-05,0.0,0.0
faced,4.00600901352028e-05,0.0,8.079828707631399e-06
clicked,4.00600901352028e-05,0.0,0.0
refuse,4.00600901352028e-05,0.0,7.27184583686826e-05
blessed,4.00600901352028e-05,0.0,3.2319314830525595e-05
morbid,4.00600901352028e-05,0.0,0.0
cracked,4.00600901352028e-05,0.0,0.0
begged,4.00600901352028e-05,3.6560397777127814e-05,6.463862966105119e-05
savagely,4.00600901352028e-05,0.0,0.0
wrapping,4.00600901352028e-05,3.6560397777127814e-05,0.0
wearing,4.00600901352028e-05,0.0,0.0
seat,4.00600901352028e-05,0.0,4.847897224578838e-05
shade,4.00600901352028e-05,3.6560397777127814e-05,1.6159657415262794e-05
nowadays,4.00600901352028e-05,0.0,0.0
recognizable,4.00600901352028e-05,0.0,0.0
deeper,4.00600901352028e-05,0.0,2.423948612289419e-05
medium,4.00600901352028e-05,0.0,0.0
hollow,4.00600901352028e-05,3.6560397777127814e-05,0.0
owe,4.00600901352028e-05,0.0,4.039914353815699e-05
suspicions,4.00600901352028e-05,0.0,3.2319314830525595e-05
send,4.00600901352028e-05,3.6560397777127814e-05,0.00019391588898300002
disquieting,4.00600901352028e-05,0.0,0.0
inexplicable,4.00600901352028e-05,0.0,0.0
overtaking,4.00600901352028e-05,0.0,0.0
sensuous,4.00600901352028e-05,0.0,0.0
protest,4.00600901352028e-05,0.0,8.079828707631399e-06
draw,4.00600901352028e-05,0.00025592278443900004,4.847897224578838e-05
smoking,4.00600901352028e-05,7.312079555425564e-05,0.0
whistle,4.00600901352028e-05,3.6560397777127814e-05,0.0
suite,4.00600901352028e-05,0.0,0.0
intermittent,4.00600901352028e-05,0.0,0.0
pretended,4.00600901352028e-05,0.0,1.6159657415262794e-05
unrolled,4.00600901352028e-05,7.312079555425564e-05,0.0
slipped,4.00600901352028e-05,0.00010968119333100001,0.0
offered,4.00600901352028e-05,0.0,8.079828707631398e-05
tossed,4.00600901352028e-05,0.0,0.0
yours,4.00600901352028e-05,0.00010968119333100001,0.000185836060275
exploded,4.00600901352028e-05,0.0,0.0
portentous,4.00600901352028e-05,0.0,0.0
chords,4.00600901352028e-05,0.0,0.0
ballroom,4.00600901352028e-05,0.0,0.0
stilli,4.00600901352028e-05,0.0,0.0
cries,4.00600901352028e-05,3.6560397777127814e-05,0.0
president,4.00600901352028e-05,0.0,0.0
knocked,4.00600901352028e-05,3.6560397777127814e-05,0.0
tremendous,4.00600901352028e-05,0.0,0.0
detail,4.00600901352028e-05,0.0,8.079828707631399e-06
stupid,4.00600901352028e-05,0.00021936238666200002,3.2319314830525595e-05
causing,4.00600901352028e-05,0.0,0.0
desperately,4.00600901352028e-05,3.6560397777127814e-05,0.0
spree,4.00600901352028e-05,0.0,0.0
waves,4.00600901352028e-05,0.0,0.0
sob,4.00600901352028e-05,3.6560397777127814e-05,0.0
ring,4.00600901352028e-05,7.312079555425564e-05,4.039914353815699e-05
bunch,4.00600901352028e-05,0.0,0.0
rapidly,4.00600901352028e-05,7.312079555425564e-05,1.6159657415262794e-05
proud,4.00600901352028e-05,7.312079555425564e-05,0.000177756231567
alarmed,4.00600901352028e-05,3.6560397777127814e-05,6.463862966105119e-05
isolated,4.00600901352028e-05,0.0,0.0
ghosts,4.00600901352028e-05,0.0,0.0
remote,4.00600901352028e-05,0.0,0.0
stroke,4.00600901352028e-05,0.0,1.6159657415262794e-05
inquest,4.00600901352028e-05,0.0,0.0
suspicious,4.00600901352028e-05,0.0,8.079828707631399e-06
intending,4.00600901352028e-05,0.0,5.65588009534198e-05
dirty,4.00600901352028e-05,0.0,3.2319314830525595e-05
coward,4.00600901352028e-05,3.6560397777127814e-05,0.0
newspapers,4.00600901352028e-05,3.6560397777127814e-05,0.0
gathering,4.00600901352028e-05,0.0,8.079828707631399e-06
breast,4.00600901352028e-05,0.0,1.6159657415262794e-05
tiptoes,4.00600901352028e-05,0.0,0.0
deranged,4.00600901352028e-05,0.0,8.079828707631399e-06
wrapped,4.00600901352028e-05,0.0,0.0
blanket,4.00600901352028e-05,0.0,0.0
correction,4.00600901352028e-05,0.0,0.0
laden,4.00600901352028e-05,0.0,0.0
glazed,4.00600901352028e-05,0.0,0.0
m,4.00600901352028e-05,0.000146241591108,8.079828707631399e-06
comin,4.00600901352028e-05,0.0,0.0
negro,4.00600901352028e-05,0.0,0.0
firmly,4.00600901352028e-05,0.0,8.079828707631399e-06
pull,4.00600901352028e-05,0.0,8.079828707631399e-06
closest,4.00600901352028e-05,0.0,1.6159657415262794e-05
passing,4.00600901352028e-05,3.6560397777127814e-05,8.887811578394539e-05
tries,4.00600901352028e-05,0.0,8.079828707631399e-06
tiptoed,4.00600901352028e-05,0.0,0.0
crossing,4.00600901352028e-05,0.0,1.6159657415262794e-05
chicken,4.00600901352028e-05,0.0,8.079828707631399e-06
frightening,4.00600901352028e-05,0.0,0.0
musty,4.00600901352028e-05,0.0,0.0
redolent,4.00600901352028e-05,0.0,0.0
penniless,4.00600901352028e-05,0.0,0.0
orchids,4.00600901352028e-05,0.0,0.0
comment,4.00600901352028e-05,0.0,0.0
herthat,4.00600901352028e-05,0.0,0.0
cheap,4.00600901352028e-05,3.6560397777127814e-05,8.079828707631399e-06
drain,4.00600901352028e-05,0.0,0.0
thati,4.00600901352028e-05,0.0,0.0
interminable,4.00600901352028e-05,0.0,0.0
southampton,4.00600901352028e-05,0.0,0.0
rule,4.00600901352028e-05,0.00018280198888500002,1.6159657415262794e-05
flushing,4.00600901352028e-05,0.0,0.0
shame,4.00600901352028e-05,0.0,8.079828707631398e-05
quieter,4.00600901352028e-05,0.0,8.079828707631399e-06
couple,4.00600901352028e-05,3.6560397777127814e-05,6.463862966105119e-05
uncomfortably,4.00600901352028e-05,3.6560397777127814e-05,0.0
explanations,4.00600901352028e-05,3.6560397777127814e-05,1.6159657415262794e-05
ate,4.00600901352028e-05,3.6560397777127814e-05,2.423948612289419e-05
gad,4.00600901352028e-05,0.0,0.0
message,4.00600901352028e-05,0.0,2.423948612289419e-05
photographers,4.00600901352028e-05,0.0,0.0
madman,4.00600901352028e-05,0.0,0.0
reports,4.00600901352028e-05,0.0,8.079828707631399e-06
grief,4.00600901352028e-05,3.6560397777127814e-05,1.6159657415262794e-05
hasty,4.00600901352028e-05,0.0,4.039914353815699e-05
etc,4.00600901352028e-05,0.0,0.000105037773199
helpless,4.00600901352028e-05,3.6560397777127814e-05,0.0
september,4.00600901352028e-05,0.0,8.079828707631399e-06
ceaselessly,4.00600901352028e-05,0.0,0.0
drizzle,4.00600901352028e-05,0.0,0.0
600,4.00600901352028e-05,0.0,0.0
430,4.00600901352028e-05,0.0,0.0
resolves,4.00600901352028e-05,0.0,0.0
improving,4.00600901352028e-05,0.0,0.0
per,4.00600901352028e-05,0.0,2.423948612289419e-05
cemetery,4.00600901352028e-05,0.0,0.0
returning,4.00600901352028e-05,3.6560397777127814e-05,8.887811578394539e-05
stretch,4.00600901352028e-05,0.0,1.6159657415262794e-05
jewellery,4.00600901352028e-05,0.0,0.0
zelda,2.00300450676014e-05,0.0,0.0
hatted,2.00300450676014e-05,0.0,0.0
bouncing,2.00300450676014e-05,0.0,0.0
d'invilliers,2.00300450676014e-05,0.0,0.0
vulnerable,2.00300450676014e-05,0.0,0.0
criticizing,2.00300450676014e-05,0.0,0.0
advantages,2.00300450676014e-05,0.0,6.463862966105119e-05
communicative,2.00300450676014e-05,0.0,8.079828707631399e-06
reserved,2.00300450676014e-05,0.0,5.65588009534198e-05
inclined,2.00300450676014e-05,3.6560397777127814e-05,8.079828707631398e-05
natures,2.00300450676014e-05,0.0,0.0
victim,2.00300450676014e-05,0.0,8.079828707631399e-06
veteran,2.00300450676014e-05,0.0,0.0
bores,2.00300450676014e-05,0.0,0.0
abnormal,2.00300450676014e-05,0.0,0.0
detect,2.00300450676014e-05,0.0,8.079828707631399e-06
appears,2.00300450676014e-05,0.0,2.423948612289419e-05
normal,2.00300450676014e-05,0.0,0.0
unjustly,2.00300450676014e-05,0.0,1.6159657415262794e-05
politician,2.00300450676014e-05,0.0,0.0
privy,2.00300450676014e-05,0.0,0.0
griefs,2.00300450676014e-05,0.0,8.079828707631399e-06
confidences,2.00300450676014e-05,0.0,0.0
unsoughtfrequently,2.00300450676014e-05,0.0,0.0
feigned,2.00300450676014e-05,0.0,0.0
preoccupation,2.00300450676014e-05,0.0,0.0
levity,2.00300450676014e-05,0.0,0.0
revelation,2.00300450676014e-05,0.0,0.0
quivering,2.00300450676014e-05,0.0,0.0
horizon,2.00300450676014e-05,0.0,0.0
revelations,2.00300450676014e-05,0.0,0.0
plagiaristic,2.00300450676014e-05,0.0,0.0
suppressions,2.00300450676014e-05,0.0,0.0
reserving,2.00300450676014e-05,0.0,0.0
fundamental,2.00300450676014e-05,0.0,0.0
decencies,2.00300450676014e-05,0.0,0.0
parcelled,2.00300450676014e-05,0.0,0.0
unequally,2.00300450676014e-05,0.0,8.079828707631399e-06
birth,2.00300450676014e-05,0.0,4.039914353815699e-05
boasting,2.00300450676014e-05,0.0,8.079828707631399e-06
tolerance,2.00300450676014e-05,0.0,0.0
conduct,2.00300450676014e-05,3.6560397777127814e-05,0.000185836060275
moral,2.00300450676014e-05,0.000292483182217,2.423948612289419e-05
excursions,2.00300450676014e-05,0.0,0.0
privileged,2.00300450676014e-05,0.0,2.423948612289419e-05
glimpses,2.00300450676014e-05,0.0,0.0
exempt,2.00300450676014e-05,0.0,0.0
reactiongatsby,2.00300450676014e-05,0.0,0.0
unaffected,2.00300450676014e-05,0.0,4.039914353815699e-05
successful,2.00300450676014e-05,0.0,2.423948612289419e-05
heightened,2.00300450676014e-05,0.0,6.463862966105119e-05
sensitivity,2.00300450676014e-05,0.0,0.0
promises,2.00300450676014e-05,0.0,2.423948612289419e-05
related,2.00300450676014e-05,0.0,0.000129277259322
intricate,2.00300450676014e-05,0.0,1.6159657415262794e-05
register,2.00300450676014e-05,0.0,0.0
earthquakes,2.00300450676014e-05,0.0,0.0
responsiveness,2.00300450676014e-05,0.0,0.0
flabby,2.00300450676014e-05,0.0,0.0
impressionability,2.00300450676014e-05,0.0,0.0
temperamentit,2.00300450676014e-05,0.0,0.0
gift,2.00300450676014e-05,0.0,8.079828707631399e-06
readiness,2.00300450676014e-05,0.0,3.2319314830525595e-05
nogatsby,2.00300450676014e-05,0.0,0.0
preyed,2.00300450676014e-05,0.0,0.0
temporarily,2.00300450676014e-05,0.0,0.0
sorrows,2.00300450676014e-05,3.6560397777127814e-05,0.0
winded,2.00300450676014e-05,0.0,0.0
elations,2.00300450676014e-05,0.0,0.0
prominent,2.00300450676014e-05,0.0,0.0
generations,2.00300450676014e-05,0.0,8.079828707631399e-06
carraways,2.00300450676014e-05,0.0,0.0
dukes,2.00300450676014e-05,0.0,0.0
buccleuch,2.00300450676014e-05,0.0,0.0
founder,2.00300450676014e-05,0.0,0.0
grandfather,2.00300450676014e-05,0.0,8.079828707631399e-06
substitute,2.00300450676014e-05,0.0,8.079828707631399e-06
civil,2.00300450676014e-05,0.00010968119333100001,0.00014543691673700001
wholesale,2.00300450676014e-05,0.0,0.0
hardware,2.00300450676014e-05,0.0,0.0
carries,2.00300450676014e-05,0.0,0.0
uncle,2.00300450676014e-05,0.0,0.000565588009534
himwith,2.00300450676014e-05,0.0,0.0
reference,2.00300450676014e-05,0.0,1.6159657415262794e-05
boiled,2.00300450676014e-05,0.0,0.0
graduated,2.00300450676014e-05,0.0,0.0
1915,2.00300450676014e-05,0.0,0.0
century,2.00300450676014e-05,0.0,0.0
participated,2.00300450676014e-05,0.0,0.0
teutonic,2.00300450676014e-05,0.0,0.0
migration,2.00300450676014e-05,0.0,0.0
raid,2.00300450676014e-05,0.0,0.0
